id,date,ticker,emo_label,senti_label,original,processed,,,,,
100128,2020/1/10,AAPL,optimism,bullish,"$AAPL i missed something.. Was whole day off, i couldn't buy anything. But i see bulls are fine! 330+ after earnings! Go short/longterms!  Have a great weekend?íµ?íØ??","Apple i missed something.. Was whole day off, i couldn't buy anything. But i see bulls are fine! 330+ after earnings! Go short/longterms!  Have a great weekend [dollar banknote]  [hundred points]  [confetti ball] ",,,,,
100129,2020/1/11,BA,disgust,bearish,$BA ?? you pumpers are hilarious! ¬´ Going to 400$..... ¬ª like the Max problems never happened ??,Boeing  [face with tears of joy]  you pumpers are hilarious! ¬´ Going to 400$..... ¬ª like the Max problems never happened,,,,,
100130,2020/1/11,AAPL,belief,bullish,$AAPL pre-game: Apple AirPods and Apple Beats everywhere on these players. ?? ?í∞,Apple pre-game: Apple AirPods and Apple Beats everywhere on these players.  [american football]   [money bag],,,,,
100131,2020/1/12,AAPL,optimism,bullish,$AAPL waiting for a new dip tu buy ?í™?èª,Apple waiting for a new dip tu buy  [flexed biceps light skin tone],,,,,
100132,2020/1/13,AAPL,excitement,bullish,$AAPL has been undervalued for a long time and they are blowing out all the numbers with the IPhone 11???§Ô? $320 today or tomorrow .,Apple has been undervalued for a long time and they are blowing out all the numbers with the IPhone 11 [rocket]  [red heart]  $320 today or tomorrow .,,,,,
100133,2020/1/13,AAPL,amusement,bullish,$AAPL no need to panic we know where we?ôre going!???•≥,Apple no need to panic we know where we?ôre going! [smiling face with sunglasses]  [partying face],,,,,
100134,2020/1/13,TSLA,excitement,bullish,$TSLA too good to be true but $600 After ER?í™?í™?í™?í™??????,Tesla too good to be true but $600 After ER [flexed biceps]     [rocket],,,,,
100135,2020/1/13,AAPL,excitement,bullish,$AAPL Still way undervalued. Looking forward to the next ER! ??,Apple Still way undervalued. Looking forward to the next ER!  [call me hand],,,,,
100136,2020/1/13,TSLA,amusement,bullish,$TSLA i try hard not to laugh at you ?êª,Tesla i try hard not to laugh at you  [bear],,,,,
100137,2020/1/13,TSLA,excitement,bullish,$TSLA to the fooooookin moon ?????? i ALMOST feel bad for the bears ??????,Tesla to the fooooookin moon  [rocket]    i ALMOST feel bad for the bears  [face with tears of joy],,,,,
100138,2020/1/13,TSLA,belief,bullish,$TSLA bringing my profile back to life thank you Elon ???èΩ?ç‚?Ô∏?Tesla bringing my profile back to life thank you Elon  [man in steamy room medium skin tone],,,,,,
100139,2020/1/13,TSLA,disgust,bullish,$TSLA so which analyst is gonna come out next and upgrade to a buy ?? imagine a 80% buy rating after earnings ?§Ø,Tesla so which analyst is gonna come out next and upgrade to a buy  [face with tears of joy]  imagine a 80% buy rating after earnings  [exploding head],,,,,
100140,2020/1/13,TSLA,anxiety,bullish,$TSLA Big tip in last month!????????Tesla Big tip in last month! [backhand index pointing down]    [check mark button],,,,,,
100141,2020/1/13,BAC,optimism,bullish,C'mon $BAC my bird needs to eat. I'm running low on laundry detergent and tired of eating canned tuna for the 14th week straight. Give me my money! ?í∏?í∏?í∏,C'mon Bank of America Corporation my bird needs to eat. I'm running low on laundry detergent and tired of eating canned tuna for the 14th week straight. Give me my money!  [money with wings],,,,,
100142,2020/1/13,TSLA,ambiguous,bullish,"$TSLA  just to be fair, this was one of the MANY warnings I gave the bears in the low $200 / high $100 range. ??","Tesla  just to be fair, this was one of the MANY warnings I gave the bears in the low $200 / high $100 range.  [relieved face] ",,,,,
100143,2020/1/13,BABA,excitement,bullish,$BABA excited for HK open today hehehe. Congrats again to all us bulls here ?? May we continue to be prosperous,Alibaba excited for HK open today hehehe. Congrats again to all us bulls here  [thumbs up]  May we continue to be prosperous,,,,,
100144,2020/1/13,TSLA,excitement,bullish,$TSLA And to say I was underwater on Friday is an understatement. Did not know these would be worth 50k in a day. ??,Tesla And to say I was underwater on Friday is an understatement. Did not know these would be worth 50k in a day.  [cowboy hat face],,,,,
100145,2020/1/14,BABA,excitement,bullish,$BABA bought at $80.   Sell time or run??í∏????,Alibaba bought at $80.   Sell time or run? [money with wings]  [money mouth face]  [rocket],,,,,
100146,2020/1/14,TSLA,panic,bullish,$TSLA Ridiculous. 600 by Friday at this rate ?ò≠,Tesla Ridiculous. 600 by Friday at this rate  [loudly crying face],,,,,
100147,2020/1/14,AAPL,surprise,bullish,$AAPL wow!! unbelievable this thing is trying to reach the stars lol ??,Apple wow!! unbelievable this thing is trying to reach the stars lol  [grinning squinting face],,,,,
100148,2020/1/14,BABA,amusement,bullish,$BABA could be some short term hooplah here at the 230's? Anyone's guess!! ?? Would be nice though to get a wittle dip  ?§∑,Alibaba could be some short term hooplah here at the 230's? Anyone's guess!!  [face with tears of joy]  Would be nice though to get a wittle dip   [person shrugging],,,,,
100149,2020/1/14,TSLA,optimism,bullish,"$TSLA Rising strong on China News! Nice!! 
???íµ?íµ?íµ","Tesla Rising strong on China News! Nice!! 
 [thumbs up]  [dollar banknote]   ",,,,,
100150,2020/1/14,BA,anxiety,bullish,"$BA designed by ?§° supervised by ???ôs... I?ôm a Boeing fan, but this needs a flush to 260 before it can heal.","Boeing designed by  [clown face]  supervised by  [monkey] ?ôs... I?ôm a Boeing fan, but this needs a flush to 260 before it can heal.",,,,,
100151,2020/1/14,TSLA,amusement,bullish,$TSLA looking at my inflated account like the wheels on a  Tesla mobile...??,Tesla looking at my inflated account like the wheels on a  Tesla mobile... [smiling face with open hands],,,,,
100152,2020/1/14,AMZN,optimism,bullish,"$AMZN dec. 24th, 31st, and Jan 7th were all gap up days...last 3Tuesdays....let?ôs hope today is the 4th ???èª??","Amazon dec. 24th, 31st, and Jan 7th were all gap up days...last 3Tuesdays....let?ôs hope today is the 4th  [crossed fingers light skin tone]  [chart increasing] ",,,,,
100153,2020/1/14,TSLA,excitement,bullish,$TSLA That's right Cramer keep pumping I love it?•∞?•∞?•∞?•∞?•∞,Tesla That's right Cramer keep pumping I love it [smiling face with hearts],,,,,
100154,2020/1/14,AAPL,ambiguous,bullish,"$AAPL 

Don?ôt say wait u didn?ôt tell me lol over 100% ??","Apple 

Don?ôt say wait u didn?ôt tell me lol over 100%  [eyes] ",,,,,
100155,2020/1/14,TSLA,excitement,bullish,$TSLA $612 target now let gap and go baby ??????,Tesla $612 target now let gap and go baby  [rocket],,,,,
100156,2020/1/14,TSLA,disgust,bullish,$TSLA there you had your dip... cover ??????,Tesla there you had your dip... cover  [face with tears of joy],,,,,
100157,2020/1/14,DIS,disgust,bearish,$DIS Hey u know what I just bought Puts to see if I might make up my call losses ??,Disney Hey u know what I just bought Puts to see if I might make up my call losses  [face with tears of joy],,,,,
100158,2020/1/14,BA,excitement,bullish,"$BA told myself to stay away but that dip in the morning was way too tempting, thanks to whoever bought puts at the bottom this morning ?§£?§£?§£","Boeing told myself to stay away but that dip in the morning was way too tempting, thanks to whoever bought puts at the bottom this morning  [rolling on the floor laughing]   ",,,,,
100159,2020/1/14,BA,ambiguous,bullish,$BA still negative in this position but holding on tight and patiently waiting for its time in the 500s!!??,Boeing still negative in this position but holding on tight and patiently waiting for its time in the 500s!! [grinning face],,,,,
100160,2020/1/14,TSLA,confusion,bullish,$TSLA Short or long here.... that is the question. ????,Tesla Short or long here.... that is the question.  [thinking face]  [face with monocle],,,,,
100161,2020/1/14,UNH,disgust,bearish,$UNH this is actually gonna go in to red before earnings ????,UnitedHealth this is actually gonna go in to red before earnings  [face with tears of joy],,,,,
100162,2020/1/14,XOM,optimism,bullish,$XOM Just keep adding under $70! ?í∞,Exxon Mobil Just keep adding under $70!  [money bag],,,,,
100163,2020/1/14,TSLA,disgust,bullish,$TSLA shorts selling to shorts....like a hot potato ??,Tesla shorts selling to shorts....like a hot potato  [grinning face with smiling eyes],,,,,
100164,2020/1/14,TSLA,excitement,bullish,$TSLA wants to dance . Up and down ..... either into close we will see $550 or tommorow morning ??,Tesla wants to dance . Up and down ..... either into close we will see $550 or tommorow morning  [rocket],,,,,
100165,2020/1/14,DIS,optimism,bearish,$DIS the film ?? 1917 made more than Star Wars this past weekend. Star Wars and Frozen 2 not even nominated for the Oscars,Disney the film  [film frames]  1917 made more than Star Wars this past weekend. Star Wars and Frozen 2 not even nominated for the Oscars,,,,,
100166,2020/1/14,TSM,belief,bullish,"$TSM is a winner. Every 5G phone will have a more advanced semi conductor then what?ôs in phones now. 5G is going to huge over 4G. TSM is going to be selling to everybody, phones, gamers, cars, medical and on an on. I think we enjoy the ride ?àÔ??àÔ??àÔ?","TSMC is a winner. Every 5G phone will have a more advanced semi conductor then what?ôs in phones now. 5G is going to huge over 4G. TSM is going to be selling to everybody, phones, gamers, cars, medical and on an on. I think we enjoy the ride  [airplane]   ",,,,,
100167,2020/1/14,TSLA,anxiety,bullish,"$TSLA locked in with small position 1/24 weekly calls I caught after the dip this am. Y?ôall know what that ah and pm action looks like ??, but trade with some dd imo","Tesla locked in with small position 1/24 weekly calls I caught after the dip this am. Y?ôall know what that ah and pm action looks like  [sparkler] , but trade with some dd imo",,,,,
100168,2020/1/14,AAPL,ambiguous,bearish,$AAPL lmao there it is!! Bye bye AAPL!! ???êª,Apple lmao there it is!! Bye bye AAPL!!  [face with tears of joy]  [bear],,,,,
100169,2020/1/15,AAPL,optimism,bearish,"$AAPL is amazing, the best! But these evaluations folks..... ??????","Apple is amazing, the best! But these evaluations folks.....  [thumbs down]   ",,,,,
100170,2020/1/15,AAPL,optimism,bearish,$AAPL ?êª Guess that FED pumping is over for them now.,Apple  [bear]  Guess that FED pumping is over for them now.,,,,,
100171,2020/1/15,AAPL,ambiguous,bearish,$AAPL no one buying this bs but the fed and Apple. So hope you bulls get some buy backs soon!! ?§£???§£????,Apple no one buying this bs but the fed and Apple. So hope you bulls get some buy backs soon!!  [rolling on the floor laughing]  [face with tears of joy]   [grinning squinting face]  [face with rolling eyes],,,,,
100172,2020/1/15,TSLA,anxiety,bullish,$TSLA uh oh!  Looks like this is the day this epic run comes to a grinding halt and falls off a Cliff.  What are you thinking bears?  Down 1 or 2% today?  ?§°,Tesla uh oh!  Looks like this is the day this epic run comes to a grinding halt and falls off a Cliff.  What are you thinking bears?  Down 1 or 2% today?   [clown face],,,,,
100173,2020/1/15,AAPL,amusement,bearish,$AAPL poor sales for their gadgets at target stores lol ?§£???§£??????,Apple poor sales for their gadgets at target stores lol  [rolling on the floor laughing]  [grinning face with sweat]    [face with tears of joy],,,,,
100174,2020/1/15,TSLA,anxiety,bullish,$TSLA my calls are for next week??  No worries,Tesla my calls are for next week [thumbs up]   No worries,,,,,
100176,2020/1/15,TSLA,depression,bullish,"$TSLA oh no, down 1.0% ?ò™?òØ Why didn't I listen to you bears?! errrrrrrrrrrrrrrrrrrr Elon","Tesla oh no, down 1.0%  [sleepy face]  [hushed face]  Why didn't I listen to you bears?! errrrrrrrrrrrrrrrrrrr Elon",,,,,
100177,2020/1/15,BAC,optimism,bullish,"$BAC time to grab some calls 
?íµ","Bank of America Corporation time to grab some calls 
 [dollar banknote] ",,,,,
100178,2020/1/15,TSLA,excitement,bullish,$TSLA i thought we were gonna see the 400s????????,Tesla i thought we were gonna see the 400s [face with tears of joy],,,,,
100179,2020/1/15,TSLA,depression,bullish,$TSLA I?ôm long bullish but I rather not have Elon get 346million richer keep that money in the company until end of the year ?ò¢,Tesla I?ôm long bullish but I rather not have Elon get 346million richer keep that money in the company until end of the year  [crying face],,,,,
100180,2020/1/15,DIS,confusion,bullish,"$DIS where would this be without download numbers news and yet another upgrade ? ?? frustration continues. Hard to trade, easy to keep long.","Disney where would this be without download numbers news and yet another upgrade ?  [thinking face]  frustration continues. Hard to trade, easy to keep long.",,,,,
100181,2020/1/15,TSLA,amusement,bullish,$TSLA was this the hundred dollar drop dem bears said was gonna happen today? Hahahahaha ??????????,Tesla was this the hundred dollar drop dem bears said was gonna happen today? Hahahahaha  [face with tears of joy],,,,,
100182,2020/1/15,BA,depression,bearish,$BA will you just capitulate already?!?§¶?ç‚?Ô∏?Boeing will you just capitulate already?! [man facepalming],,,,,,
100183,2020/1/15,TSLA,ambiguous,bearish,$TSLA don?ôt worry guys I?ôm sure it won?ôt fall far. it?ôs only 140 points over the 50 day  moving average and 240 over the 200 day moving average ??????,Tesla don?ôt worry guys I?ôm sure it won?ôt fall far. it?ôs only 140 points over the 50 day  moving average and 240 over the 200 day moving average  [face with tears of joy],,,,,
100184,2020/1/15,TSLA,ambiguous,bearish,$TSLA come on Bulls! Buy the dip!! ?§£?§£,Tesla come on Bulls! Buy the dip!!  [rolling on the floor laughing],,,,,
100185,2020/1/15,TSLA,optimism,bearish,"$TSLA woof, Tesla bears being fed today. ??","Tesla woof, Tesla bears being fed today.  [chart decreasing] ",,,,,
100186,2020/1/15,AAPL,amusement,bearish,$AAPL Here?ôs a glimpse at ER. Y?ôall are done!! ??,Apple Here?ôs a glimpse at ER. Y?ôall are done!!  [face with tears of joy],,,,,
100187,2020/1/15,TSLA,disgust,bearish,$TSLA This company doesn't produce a profit and relies on government handouts yet you guys wanna buy for $500+ ?§™,Tesla This company doesn't produce a profit and relies on government handouts yet you guys wanna buy for $500+  [zany face],,,,,
